timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1374296790521,2768,Nearby Products,200,OK,Thread Group 1-283,text,true,2349,2768
1374296791165,2125,Nearby Products,200,OK,Thread Group 1-525,text,true,2349,2125
1374296790484,2807,Nearby Products,200,OK,Thread Group 1-93,text,true,2349,2807
1374296791178,2113,Nearby Products,200,OK,Thread Group 1-523,text,true,2349,2113
1374296790488,2803,Nearby Products,200,OK,Thread Group 1-857,text,true,2349,2803
1374296792054,1237,Nearby Products,200,OK,Thread Group 1-262,text,true,2349,1237
1374296790507,2783,Nearby Products,200,OK,Thread Group 1-280,text,true,2349,2783
1374296790497,2793,Nearby Products,200,OK,Thread Group 1-97,text,true,2349,2793
1374296791168,2122,Nearby Products,200,OK,Thread Group 1-521,text,true,2349,2122
1374296792045,1251,Nearby Products,200,OK,Thread Group 1-266,text,true,2349,1249
1374296790475,2830,Nearby Products,200,OK,Thread Group 1-855,text,true,2349,2830
1374296791185,2130,Nearby Products,200,OK,Thread Group 1-519,text,true,2349,2130
1374296792039,1276,Nearby Products,200,OK,Thread Group 1-268,text,true,2349,1276
1374296790462,2854,Nearby Products,200,OK,Thread Group 1-994,text,true,2349,2854
1374296790468,2848,Nearby Products,200,OK,Thread Group 1-853,text,true,2349,2848
1374296790456,2866,Nearby Products,200,OK,Thread Group 1-995,text,true,2349,2866
1374296790452,2871,Nearby Products,200,OK,Thread Group 1-92,text,true,2349,2871
1374296792033,1294,Nearby Products,200,OK,Thread Group 1-270,text,true,2349,1294
1374296790443,2891,Nearby Products,200,OK,Thread Group 1-854,text,true,2349,2890
1374296790440,2896,Nearby Products,200,OK,Thread Group 1-945,text,true,2349,2895
1374296791201,2136,Nearby Products,200,OK,Thread Group 1-515,text,true,2349,2136
1374296792023,1341,Nearby Products,200,OK,Thread Group 1-271,text,true,2349,1341
1374296790430,2935,Nearby Products,200,OK,Thread Group 1-852,text,true,2349,2935
