timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1374660672004,732,Add Products,200,OK,Thread Group 1-22,text,true,234,731
1374660672023,718,Add Products,200,OK,Thread Group 1-23,text,true,234,718
1374660670780,2010,Add Products,200,OK,Thread Group 1-15,text,true,234,2010
1374660670686,2152,Add Products,200,OK,Thread Group 1-17,text,true,234,2152
1374660671291,1787,Add Products,200,OK,Thread Group 1-20,text,true,234,1787
1374660670918,2212,Add Products,200,OK,Thread Group 1-10,text,true,234,2212
1374660671115,2093,Add Products,200,OK,Thread Group 1-5,text,true,234,2093
1374660671128,2280,Add Products,200,OK,Thread Group 1-4,text,true,234,2280
1374660672189,1520,Add Products,200,OK,Thread Group 1-26,text,true,234,1520
1374660672167,1543,Add Products,200,OK,Thread Group 1-25,text,true,234,1543
1374660672372,1368,Add Products,200,OK,Thread Group 1-35,text,true,234,1368
1374660672310,1525,Add Products,200,OK,Thread Group 1-34,text,true,234,1525
1374660672232,1892,Add Products,200,OK,Thread Group 1-27,text,true,234,1892
1374660670736,3497,Add Products,200,OK,Thread Group 1-14,text,true,234,3497
1374660670270,4238,Add Products,200,OK,Thread Group 1-1,text,true,234,4238
1374660670791,3909,Add Products,200,OK,Thread Group 1-12,text,true,234,3909
1374660672122,2692,Add Products,200,OK,Thread Group 1-24,text,true,234,2692
1374660671075,3865,Add Products,200,OK,Thread Group 1-6,text,true,234,3865
1374660672859,2090,Add Products,200,OK,Thread Group 1-36,text,true,234,2090
1374660671023,3932,Add Products,200,OK,Thread Group 1-7,text,true,234,3932
1374660671200,4033,Add Products,200,OK,Thread Group 1-2,text,true,234,4033
1374660672386,2855,Add Products,200,OK,Thread Group 1-29,text,true,234,2855
1374660671309,4164,Add Products,200,OK,Thread Group 1-19,text,true,234,4164
1374660670823,4660,Add Products,200,OK,Thread Group 1-18,text,true,234,4660
1374660673128,2389,Add Products,200,OK,Thread Group 1-40,text,true,234,2389
1374660673281,2804,Add Products,200,OK,Thread Group 1-17,text,true,234,2804
1374660673340,3093,Add Products,200,OK,Thread Group 1-41,text,true,234,3093
1374660672934,3505,Add Products,200,OK,Thread Group 1-37,text,true,234,3505
1374660672331,4281,Add Products,200,OK,Thread Group 1-28,text,true,234,4281
1374660672895,3723,Add Products,200,OK,Thread Group 1-38,text,true,234,3723
1374660673321,3303,Add Products,200,OK,Thread Group 1-30,text,true,234,3303
