timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1373300403347,21,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,21
1373300403432,16,Nearby Products,200,OK,Thread Group 1-2,text,true,2349,16
1373300403548,16,Nearby Products,200,OK,Thread Group 1-3,text,true,2349,16
1373300403634,18,Nearby Products,200,OK,Thread Group 1-4,text,true,2349,18
1373300403753,15,Nearby Products,200,OK,Thread Group 1-5,text,true,2349,15
1373300403767,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,7
1373300403841,15,Nearby Products,200,OK,Thread Group 1-6,text,true,2349,15
1373300403846,18,Nearby Products,200,OK,Thread Group 1-2,text,true,2349,15
1373300403929,15,Nearby Products,200,OK,Thread Group 1-7,text,true,2349,15
1373300403962,11,Nearby Products,200,OK,Thread Group 1-3,text,true,2349,8
1373300404030,18,Nearby Products,200,OK,Thread Group 1-8,text,true,2349,18
1373300404055,13,Nearby Products,200,OK,Thread Group 1-4,text,true,2349,10
1373300404120,12,Nearby Products,200,OK,Thread Group 1-9,text,true,2349,12
1373300404156,9,Nearby Products,200,OK,Thread Group 1-5,text,true,2349,8
1373300404174,11,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,7
1373300404244,19,Nearby Products,200,OK,Thread Group 1-10,text,true,2349,19
1373300404262,11,Nearby Products,200,OK,Thread Group 1-6,text,true,2349,10
1373300404275,11,Nearby Products,200,OK,Thread Group 1-2,text,true,2349,10
1373300404348,10,Nearby Products,200,OK,Thread Group 1-7,text,true,2349,8
1373300404352,13,Nearby Products,200,OK,Thread Group 1-11,text,true,2349,13
1373300404377,8,Nearby Products,200,OK,Thread Group 1-3,text,true,2349,8
1373300404435,15,Nearby Products,200,OK,Thread Group 1-12,text,true,2349,15
1373300404447,13,Nearby Products,200,OK,Thread Group 1-8,text,true,2349,10
1373300404458,11,Nearby Products,200,OK,Thread Group 1-4,text,true,2349,10
1373300404527,10,Nearby Products,200,OK,Thread Group 1-9,text,true,2349,8
