timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1374662989105,7961,Add Products,200,OK,Thread Group 1-8,text,true,234,7961
1374662989639,9598,Add Products,200,OK,Thread Group 1-13,text,true,234,9598
1374662989492,10951,Add Products,200,OK,Thread Group 1-3,text,true,234,10951
1374662990449,10796,Add Products,200,OK,Thread Group 1-18,text,true,234,10796
1374662989583,11669,Add Products,200,OK,Thread Group 1-12,text,true,234,11669
1374662989432,12331,Add Products,200,OK,Thread Group 1-7,text,true,234,12331
1374662989540,12230,Add Products,200,OK,Thread Group 1-2,text,true,234,12230
1374662989014,12763,Add Products,200,OK,Thread Group 1-11,text,true,234,12763
1374662988859,12924,Add Products,200,OK,Thread Group 1-6,text,true,234,12924
1374662990542,11248,Add Products,200,OK,Thread Group 1-20,text,true,234,11248
1374662990256,11946,Add Products,200,OK,Thread Group 1-14,text,true,234,11946
1374662989389,12887,Add Products,200,OK,Thread Group 1-5,text,true,234,12887
1374662990298,11986,Add Products,200,OK,Thread Group 1-17,text,true,234,11986
1374662990353,12372,Add Products,200,OK,Thread Group 1-16,text,true,234,12372
1374662990607,12125,Add Products,200,OK,Thread Group 1-19,text,true,234,12125
1374662992194,10979,Add Products,200,OK,Thread Group 1-39,text,true,234,10979
1374662991353,11827,Add Products,200,OK,Thread Group 1-31,text,true,234,11827
1374662991555,11632,Add Products,200,OK,Thread Group 1-32,text,true,234,11632
1374662991152,12042,Add Products,200,OK,Thread Group 1-26,text,true,234,12042
1374662991651,11875,Add Products,200,OK,Thread Group 1-34,text,true,234,11875
1374662990729,12804,Add Products,200,OK,Thread Group 1-24,text,true,234,12804
1374662992077,11462,Add Products,200,OK,Thread Group 1-38,text,true,234,11462
1374662990705,12841,Add Products,200,OK,Thread Group 1-23,text,true,234,12841
1374662989056,14713,Add Products,200,OK,Thread Group 1-9,text,true,234,14713
1374662988774,15107,Add Products,200,OK,Thread Group 1-1,text,true,234,15107
1374662991251,13506,Add Products,200,OK,Thread Group 1-28,text,true,234,13506
1374662989473,15676,Add Products,200,OK,Thread Group 1-4,text,true,234,15676
1374662990899,14257,Add Products,200,OK,Thread Group 1-25,text,true,234,14257
1374662989925,15373,Add Products,200,OK,Thread Group 1-15,text,true,234,15373
1374662990581,15404,Add Products,200,OK,Thread Group 1-21,text,true,234,15404
1374662988997,17341,Add Products,200,OK,Thread Group 1-10,text,true,234,17341
1374662991194,15875,Add Products,200,OK,Thread Group 1-27,text,true,234,15875
1374662991825,15250,Add Products,200,OK,Thread Group 1-36,text,true,234,15250
1374662991340,15896,Add Products,200,OK,Thread Group 1-30,text,true,234,15896
1374663003085,4735,Add Products,200,OK,Thread Group 1-16,text,true,234,4735
1374662991749,16443,Add Products,200,OK,Thread Group 1-35,text,true,234,16443
1374662990833,17741,Add Products,200,OK,Thread Group 1-22,text,true,234,17741
1374663003890,4699,Add Products,200,OK,Thread Group 1-24,text,true,234,4699
1374663003521,5075,Add Products,200,OK,Thread Group 1-39,text,true,234,5075
1374662992318,16631,Add Products,200,OK,Thread Group 1-40,text,true,234,16631
1374662997454,11484,Add Products,200,OK,Thread Group 1-8,text,true,234,11484
1374663004247,4680,Add Products,200,OK,Thread Group 1-1,text,true,234,4680
1374663003916,5017,Add Products,200,OK,Thread Group 1-23,text,true,234,5017
1374663003902,5037,Add Products,200,OK,Thread Group 1-34,text,true,234,5037
1374662991931,17394,Add Products,200,OK,Thread Group 1-37,text,true,234,17394
1374663003910,5388,Add Products,200,OK,Thread Group 1-38,text,true,234,5388
1374663001603,7701,Add Products,200,OK,Thread Group 1-12,text,true,234,7701
1374663003558,5752,Add Products,200,OK,Thread Group 1-31,text,true,234,5752
1374663002637,6678,Add Products,200,OK,Thread Group 1-5,text,true,234,6678
1374663000786,8717,Add Products,200,OK,Thread Group 1-3,text,true,234,8717
1374663001588,8081,Add Products,200,OK,Thread Group 1-18,text,true,234,8081
1374663002176,7499,Add Products,200,OK,Thread Group 1-20,text,true,234,7499
1374663004140,5570,Add Products,200,OK,Thread Group 1-9,text,true,234,5570
1374663002135,7580,Add Products,200,OK,Thread Group 1-7,text,true,234,7580
1374663002160,7561,Add Products,200,OK,Thread Group 1-6,text,true,234,7561
1374663002142,7585,Add Products,200,OK,Thread Group 1-11,text,true,234,7585
1374662999606,10168,Add Products,200,OK,Thread Group 1-13,text,true,234,10168
1374663003076,6689,Add Products,200,OK,Thread Group 1-19,text,true,234,6689
1374663002559,7264,Add Products,200,OK,Thread Group 1-14,text,true,234,7264
1374662991632,18258,Add Products,200,OK,Thread Group 1-33,text,true,234,18258
1374663002670,7192,Add Products,200,OK,Thread Group 1-17,text,true,234,7192
1374663003563,6453,Add Products,200,OK,Thread Group 1-32,text,true,234,6453
1374663002111,7911,Add Products,200,OK,Thread Group 1-2,text,true,234,7911
1374663003725,6303,Add Products,200,OK,Thread Group 1-26,text,true,234,6303
1374662991290,18930,Add Products,200,OK,Thread Group 1-29,text,true,234,18930
1374663005472,5070,Add Products,200,OK,Thread Group 1-4,text,true,234,5070
1374663005108,7262,Add Products,200,OK,Thread Group 1-28,text,true,234,7262
1374663005676,6813,Add Products,200,OK,Thread Group 1-15,text,true,234,6813
1374663007366,6323,Add Products,200,OK,Thread Group 1-27,text,true,234,6323
1374663006686,7648,Add Products,200,OK,Thread Group 1-10,text,true,234,7648
1374663008531,6081,Add Products,200,OK,Thread Group 1-35,text,true,234,6081
1374663007572,7396,Add Products,200,OK,Thread Group 1-36,text,true,234,7396
