timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1373419442378,1556,Nearby Products,200,OK,Thread Group 1-970,text,true,2349,1556
1373419442383,1555,Nearby Products,200,OK,Thread Group 1-969,text,true,2349,1555
1373419442388,1558,Nearby Products,200,OK,Thread Group 1-968,text,true,2349,1558
1373419442392,1558,Nearby Products,200,OK,Thread Group 1-967,text,true,2349,1558
1373419442396,1558,Nearby Products,200,OK,Thread Group 1-966,text,true,2349,1558
1373419442401,1561,Nearby Products,200,OK,Thread Group 1-965,text,true,2349,1561
1373419442416,1562,Nearby Products,200,OK,Thread Group 1-962,text,true,2349,1562
1373419442421,1561,Nearby Products,200,OK,Thread Group 1-961,text,true,2349,1561
1373419442426,1564,Nearby Products,200,OK,Thread Group 1-960,text,true,2349,1564
1373419442430,1564,Nearby Products,200,OK,Thread Group 1-959,text,true,2349,1564
1373419442435,1565,Nearby Products,200,OK,Thread Group 1-958,text,true,2349,1565
1373419442440,1566,Nearby Products,200,OK,Thread Group 1-957,text,true,2349,1566
1373419442444,1566,Nearby Products,200,OK,Thread Group 1-956,text,true,2349,1566
1373419442453,1565,Nearby Products,200,OK,Thread Group 1-955,text,true,2349,1565
1373419442468,1554,Nearby Products,200,OK,Thread Group 1-952,text,true,2349,1554
1373419442473,1554,Nearby Products,200,OK,Thread Group 1-951,text,true,2349,1554
1373419442459,1575,Nearby Products,200,OK,Thread Group 1-954,text,true,2349,1575
1373419442463,1575,Nearby Products,200,OK,Thread Group 1-953,text,true,2349,1575
1373419442477,1569,Nearby Products,200,OK,Thread Group 1-950,text,true,2349,1569
1373419442484,1566,Nearby Products,200,OK,Thread Group 1-949,text,true,2349,1566
1373419442489,1566,Nearby Products,200,OK,Thread Group 1-948,text,true,2349,1566
1373419442517,1545,Nearby Products,200,OK,Thread Group 1-947,text,true,2349,1545
1373419442522,1544,Nearby Products,200,OK,Thread Group 1-946,text,true,2349,1544
1373419442528,1546,Nearby Products,200,OK,Thread Group 1-945,text,true,2349,1546
1373419442532,1546,Nearby Products,200,OK,Thread Group 1-944,text,true,2349,1546
1373419442537,1547,Nearby Products,200,OK,Thread Group 1-943,text,true,2349,1547
1373419442543,1547,Nearby Products,200,OK,Thread Group 1-942,text,true,2349,1547
1373419442548,1550,Nearby Products,200,OK,Thread Group 1-941,text,true,2349,1550
1373419442553,1548,Nearby Products,200,OK,Thread Group 1-940,text,true,2349,1548
1373419442374,1552,Nearby Products,200,OK,Thread Group 1-971,text,true,2349,1552
1373419442566,1540,Nearby Products,200,OK,Thread Group 1-939,text,true,2349,1540
1373419442369,1553,Nearby Products,200,OK,Thread Group 1-972,text,true,2349,1553
1373419442364,1554,Nearby Products,200,OK,Thread Group 1-973,text,true,2349,1554
1373419442571,1547,Nearby Products,200,OK,Thread Group 1-938,text,true,2349,1547
1373419442578,1540,Nearby Products,200,OK,Thread Group 1-937,text,true,2349,1540
1373419442583,1543,Nearby Products,200,OK,Thread Group 1-936,text,true,2349,1543
1373419442588,1542,Nearby Products,200,OK,Thread Group 1-935,text,true,2349,1542
1373419442593,1541,Nearby Products,200,OK,Thread Group 1-934,text,true,2349,1541
1373419442597,1549,Nearby Products,200,OK,Thread Group 1-933,text,true,2349,1549
1373419442602,1544,Nearby Products,200,OK,Thread Group 1-932,text,true,2349,1544
1373419442608,1546,Nearby Products,200,OK,Thread Group 1-931,text,true,2349,1546
1373419442612,1546,Nearby Products,200,OK,Thread Group 1-930,text,true,2349,1546
1373419442360,1550,Nearby Products,200,OK,Thread Group 1-974,text,true,2349,1550
1373419442355,1551,Nearby Products,200,OK,Thread Group 1-975,text,true,2349,1551
1373419442617,1549,Nearby Products,200,OK,Thread Group 1-929,text,true,2349,1549
1373419442622,1548,Nearby Products,200,OK,Thread Group 1-928,text,true,2349,1548
1373419442627,1547,Nearby Products,200,OK,Thread Group 1-927,text,true,2349,1547
1373419442350,1552,Nearby Products,200,OK,Thread Group 1-976,text,true,2349,1552
1373419442345,1549,Nearby Products,200,OK,Thread Group 1-977,text,true,2349,1549
1373419442631,1549,Nearby Products,200,OK,Thread Group 1-926,text,true,2349,1549
1373419442341,1549,Nearby Products,200,OK,Thread Group 1-978,text,true,2349,1549
