timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1374107199038,22,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,22
1374107199137,15,Nearby Products,200,OK,Thread Group 1-2,text,true,2349,15
1374107199245,19,Nearby Products,200,OK,Thread Group 1-3,text,true,2349,19
1374107199356,15,Nearby Products,200,OK,Thread Group 1-4,text,true,2349,15
1374107199437,15,Nearby Products,200,OK,Thread Group 1-5,text,true,2349,15
1374107199462,78,Add Products,200,OK,Thread Group 1-1,text,true,234,78
1374107199537,11,Nearby Products,200,OK,Thread Group 1-6,text,true,2349,11
1374107199560,99,Add Products,200,OK,Thread Group 1-2,text,true,234,99
1374107199639,29,Nearby Products,200,OK,Thread Group 1-7,text,true,2349,29
1374107199666,92,Add Products,200,OK,Thread Group 1-3,text,true,234,92
1374107199760,12,Nearby Products,200,OK,Thread Group 1-8,text,true,2349,12
1374107199774,93,Add Products,200,OK,Thread Group 1-4,text,true,234,93
1374107199836,38,Nearby Products,200,OK,Thread Group 1-9,text,true,2349,38
1374107199939,17,Nearby Products,200,OK,Thread Group 1-10,text,true,2349,17
1374107199947,84,Add Products,200,OK,Thread Group 1-6,text,true,234,84
1374107200037,14,Nearby Products,200,OK,Thread Group 1-11,text,true,2349,14
1374107199862,238,Add Products,200,OK,Thread Group 1-5,text,true,234,238
1374107200069,85,Add Products,200,OK,Thread Group 1-7,text,true,234,85
1374107200136,26,Nearby Products,200,OK,Thread Group 1-12,text,true,2349,26
1374107199942,272,Get Images,200,OK,Thread Group 1-1,text,true,565158,221
1374107200239,36,Nearby Products,200,OK,Thread Group 1-13,text,true,2349,36
1374107200167,110,Add Products,200,OK,Thread Group 1-8,text,true,234,110
1374107200077,260,Get Images,200,OK,Thread Group 1-2,text,true,565158,211
1374107200289,144,Add Products,200,OK,Thread Group 1-9,text,true,234,144
1374107200349,18,Nearby Products,200,OK,Thread Group 1-14,text,true,2349,18
1374107200162,328,Get Images,200,OK,Thread Group 1-3,text,true,565158,270
1374107200480,80,Nearby Products,200,OK,Thread Group 1-15,text,true,2349,80
1374107200261,341,Get Images,200,OK,Thread Group 1-4,text,true,565158,223
1374107200583,20,Nearby Products,200,OK,Thread Group 1-16,text,true,2349,20
1374107200679,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,10
1374107200566,197,Add Products,200,OK,Thread Group 1-12,text,true,234,197
1374107200698,65,Nearby Products,200,OK,Thread Group 1-17,text,true,2349,65
1374107200763,15,Nearby Products,200,OK,Thread Group 1-2,text,true,2349,15
1374107200440,345,Get Images,200,OK,Thread Group 1-6,text,true,565158,239
1374107200679,205,Add Products,200,OK,Thread Group 1-13,text,true,234,205
1374107200809,75,Nearby Products,200,OK,Thread Group 1-18,text,true,2349,75
1374107200577,326,Get Images,200,OK,Thread Group 1-7,text,true,565158,203
1374107200448,526,Add Products,200,OK,Thread Group 1-11,text,true,234,526
1374107200896,79,Nearby Products,200,OK,Thread Group 1-19,text,true,2349,79
1374107201530,73,Nearby Products,200,OK,Thread Group 1-7,text,true,2349,73
1374107201428,175,Add Products,200,OK,Thread Group 1-2,text,true,234,175
1374107200688,916,Get Images,200,OK,Thread Group 1-8,text,true,565158,205
1374107200367,613,Add Products,200,OK,Thread Group 1-10,text,true,234,613
1374107201407,16,Nearby Products,200,OK,Thread Group 1-4,text,true,2349,16
1374107201439,81,Nearby Products,200,OK,Thread Group 1-6,text,true,2349,81
1374107200980,558,Nearby Products,200,OK,Thread Group 1-3,text,true,2349,558
1374107200577,1030,Get Images,200,OK,Thread Group 1-5,text,true,565158,240
1374107200884,763,Get Images,200,OK,Thread Group 1-9,text,true,565158,644
1374107201441,294,Add Products,200,OK,Thread Group 1-18,text,true,234,294
1374107200896,882,Add Products,200,OK,Thread Group 1-14,text,true,234,882
1374107200980,894,Add Products,200,OK,Thread Group 1-15,text,true,234,894
1374107201428,448,Get Images,200,OK,Thread Group 1-12,text,true,565158,221
1374107201528,362,Get Images,200,OK,Thread Group 1-13,text,true,565158,209
1374107201538,370,Get Images,200,OK,Thread Group 1-11,text,true,565158,220
